title,review,label
마이클,진정한 아티스트! 시대를 앞선다는게 이런거였어! 근데 마이클 잭슨의 에피소드를 진짜 조금만 다룬거 같아요. 무대나 노래도 많이 나와서 넘 좋았는데 너무 안전하고 조심스럽게 접근한거 같아서 아쉽긴했음.,1
마이클,"진짜 마이클잭슨 스토리를 알면 최악
스토리 모르는 사람은 아는 노래 나올 때 전율
이 두가지가 다인 듯",0
마이클,"놀랍고도놀랍지만, 흠",1
마이클,너무 좋았다 my!,1
마이클,"초6 아들이랑 넘 재미났어요
음악도 신났고 내용도 잼났어요 마이클의 외로움이 진하게 느껴져 마음이 아팠습니다 고생했어요 음악천재 영웅마이클!!👏",1
마이클,음악만 즐길만한 마이클 전기영화.,1
마이클,"나,,, 마이클 디게 좋아 했었나보네,,
와~~~!! 영화 끝나지도 모르고 봤네,,, ^^;;",1
마이클,"아역 배우가 싱크로율이 최고 엿던것 같아요!!! 조카가 마이클 역할을 하는데 좀 거리감이. . 마이클 잭슨을 그 누가 대신 할 수 없긴 하지만. . 아역 배우가 짱이엿어요!! 
빨리 2탄?을 보고 싶네여. 잼잇고 감동",1
마이클,보고싶어서 보게댄 마이클 보는내내 즐거웠습니다,1
마이클,스토리는 계속 반복되는 느낌 마이클의 뮤직비디오나 영화를 봤으면 공감되는 장면이 많았다.,1
마이클,마이클 잭슨의 노래를 듣다 어느순간 끝나는 영화,1
마이클,학창 시절 복제된 흐린 화면으로 보았던 마이클 잭슨의 뮤직 비디오를 보고 느낀 감정은 지금도 생생하다. 이런 거장과 한 시대를 살았다니...,1
마이클,알맹이가 없는 영화네,0
마이클,음악이 계속 맴도네요,1
마이클,"2편 기대합니다~~
잘봤어요~~",1
마이클,1편이었다니???ㅋㅋㅋ,1
마이클,ott 나오면 보세요~,1
마이클,음악이 너무 좋았어요 잘 봤습니다,1
마이클,콘서트를 본 것 같이 너무좋았어요~,1
마이클,ott 나오면 보세요~,1
마이클,ott 나오면 보세요~,1
마이클,"어두움을 뺀 마이클잭슨의 밝은면이 더 많이 나와서 오히려 보기에 편했습니다.
시대의 천재 아티스트를 2시간 넘게 느껴볼수 있어서 좋았네요.
단, 의문이 많은 메니저가 젠틀하게 나오는데 이건 역사왜곡임~~",1
마이클,시간이 순식간에 지나가 버렸어,1
마이클,"최고의 스타이지만 아버지의 잘못된 집착, 사고,여러가지 어려움속에서 자신울 찾아가는 모습 그리고 음악울 통해 꿈을 펼치는 모습...얫생각에 점시 빠졌다",1
마이클,"재밌게 잘봤습니다.
역시 마이클잭슨은 전설 그자체👍",1
마이클,비하인드스토리를 보면서 짠한 느낌이 있었지만 노래가 너무 좋아서...,1
마이클,옛날 생각이 나게 합니다. 빌리진 레코드 판 구입해서 턴테이블에서 들어던 생각에 잠겨서...,1
마이클,"마이클잭슨이 넘 그리워짐
Genius artist ♡
음악을 좋아하는 분들은 볼만함",1
마이클,음...기대를 너무 한것인가?빠르지만 재미가 그닥..음악과 연기력은 좋았지만 스토리는 지루함이...,0
마이클,재밌네요 기대이상이에요,1
마이클,슈퍼스타 뒤에 숨어있는 이야기를 새삼스럽게 다시 생각하게 만드네요 ㅎㅎ,1
마이클,굿입니다. 사운드가 압도적이였어요.,1
마이클,"동물들을좋아하고
어린이들을 사랑하고
무엇보다 가족들을사랑했던
마이클잭슨..
영화너무잘봤네요^^",1
마이클,저금 더 길게 만들어도 좋았을거같아요 너무 함축된 느낌 ㅠㅠ,1
마이클,"마이클 잭슨 정말 전설이었구나 곡들도 다 명곡이었네
그리고 화려함 뒤에 그런 여러가지 고충이 있었던것도 처음 알았네요",1
마이클,"마이클잭슨 아역역할 배우가 너무 잘 하네요 ㅎㅎ
재밌게 잘 봤습니다",1
마이클,마이클 잭슨의 방대한 서사를 다 담기엔 시간상 부족했겠지만 콘서트 장면에서 나오는 노래와 춤에 눈과 귀를 다른 데 둘 수 없을 정도로 훌륭했어요.,1
마이클,"와우 레전드! 콘서트장 온것같음.
개간지!!존멋!
아이랑 같이 봤는데 흔들면서 봤네요~
Screen X 강추!",1
마이클,"마이클 헌정 영화, 천재적인 재능을 가진 스타",1
마이클,사운드 좋았는데 편집이 많이 되어 스토리가 많이 이쉽네요.,1
마이클,콘서트를 보는 것 같은 즐거움,1
마이클,영화 재밌게 잘 봤습니다~,1
마이클,마이클 잭슨 실황 콘서트에 다녀온 기분~^^,1
마이클,마이클의 음악과 춤이 정말 좋았어요.,1
마이클,"어허..
내입이 다물지를 못했네..
언제 나오나???",1
마이클,★★☆ 수박 겉핥기,1
마이클,"인물에 대해 파고들지 못하고, 보여주기식 영화에 그친점에 아쉬움이 남는다.",1
마이클,마지막 3연속으로 나오는 노래 좋았습니다. 다시 보고 싶은 마이클.,1
마이클,마이클잭슨을 보면서 자란 세대는 아니지만 넘 감명깊게 시간가는 줄 모르고 봤습니다^^,1
마이클,"단조로워서 더 좋았다. 음악, 아버지와의 관계에 집중!",1
마이클,"슬프지 않은데 눈물이 나는 이유는 뭘까?
마이클 잭슨의 완벽한 퍼포먼스와 동작 자체로 감동의 도가니로 빠져들게 한 <마이클> 완전 강츄!!",1
마이클,인물의 후광에 업어가는 영화,0
마이클,"재관람 Go~Go~
정말 최고예요! 
이런 영화 자주 나왔음 좋겠어요!",1
마이클,신나고 무난하게 즐길수있네요,1
마이클,"와 와 와
진짜 소름 감동 눈물
세상에 그가 없음이 뼈저리게 느껴져서 슬프네요
사랑합니다",1
마이클,조만간 부모님 모시고 또 보러가겠습니다.,1
마이클,"너무 재밌게 봤어요.
고딩때 공연 속옷사고 당첨되서 잠실 경기장인가 가서 혼자 봤던 기억이 새록새록",1
마이클,"귀가 황홀했던 영화.
보헤미안 랩소디와 단순 비교하긴 어렵지만, 마이클 잭슨이 감당해야 했던 고뇌와 외로움이 피부로 느껴졌다. 화려한 무대 뒤 인간 마이클이 오래 남는 작품.",1
마이클,"맠클!맠클!맠클!맠클! 맠클!맠클!맠클!맠클! 맠클!맠클!맠클!맠클!
싱어롱 영화처럼 연출했는데 가사를 몰라서 못따라불렀어요 ㅠㅠ",1
마이클,잘 봤습니다 2부 기대할께요,1
마이클,마이클 잭슨 노래 들어본게있어서 영화봤는데 너무 재미있습니다.,1
마이클,극장에서 봐야 찐인 영화,1
마이클,마이클 잭슨 의 인생을 이해할수 있어서 ~~좋았고요 주인공분 연기도 좋았어요 모르는 곡도 들어서 좋았구요,1
마이클,"홀로 대관해서 보았다.
오로지 감상해서 좋았다.
빠져들었다.",1
마이클,96..98두번 잠실 공연 가는데 후반부 음악은 현장 있는듯 사운드 아주 좋야네요,1
마이클,아동학대에 대한 영화랄까..음악은 정말 죠아,1
마이클,그립습니다 ㅠㅠ 아이맥스로 다시 봐야 할것 같아요,1
마이클,"역시 대단한 가수였구나, 마이클 잭슨! 그의 노래만 듣고 싶은 밤이다!",1
마이클,마이클 삶의 이야기를 이해하는데 너무 좋은 영화였어요! Ost 너무 좋고요!,1
마이클,"솔직히 기대했던 것보다 실망감이 크네요
싱크로율도 떨어지고",0
마이클,마이클잭슨 멋져요~,1
마이클,재미있게 봤어요. 굿^^,1
마이클,2 나올 것 같은데 2는 좀 우울할 걸 같은데..,1
마이클,노래도 너무 좋고 재미있네요,1
마이클,"극장안에서 진짜 춤추고 싶은데 다들 가만히 집중해서 봐서 나도 내 욕망 억누르고 내적댄스 췄어요
thriller / Beat it 나올 때 진짜죽음
그리고..영화 시작부터 이미 설레죽었음",1
마이클,한번더 봐야겠습니다,1
마이클,"콘서트 관람하고 나온것 같군요
평론가의 악플은 무시하고 무조건 극장으로 가세요",1
마이클,그의 음악을 듣는 것만으로도 충분히 영화를 볼 가치가 있습니다,1
마이클,추천합니다. 추천합니다.,1
마이클,그 시대의 마이클 잭슨이 이래서 팝의 황제였구나,1
마이클,"인간으로써 마이클 잭슨을 이해 하기에는 너무 부족한영화 라고 느껴며
팝스타 마이클 잭슨의 콘서트 버전 보는 느낌입니다",1
마이클,너무너무 그리운 마이클잭슨 ㅜㅜ,1
마이클,잼나게 잘 봤습니다.~^^,1
마이클,마이클 잭슨이 대단하네요. 잘 봤습니다.,1
마이클,"굿! 
좋았습니다!",1
마이클,두개로 나누지 말고 하나에 다 담았으면 더 좋았을 거 같긴한데…,1
마이클,"큰 화면에서 황제를 뵙는 것 만으로도
만족…

그립네요…",1
마이클,"빌리진 스릴러등 주옥같은 노래
어린시절부터 성장해서까지 설명보다는 진심어린 무대에서의 표현이 그동안의 삶을 노래에 표현한것 같습니다.!",1
마이클,"그시절 전설의 뮤지션을 영화로 만나니
전성기를 함께한 팬으로 온몸에 전율이
흐르며 행복했다",1
마이클,감동적이에요. 또 슬퍼요ㅎㅎ,1
마이클,마이클 잭슨이 활동했던 시기에 태어나지 않았지만 그 팝의 황제 시대를 느낄 수 있었습니다 마무리가 아쉽지만 2부작인거 같아 더 볼 수 있으니 좋네요,1
마이클,재미있게 봤습니다.………,1
마이클,좋았어요 오랜만에 귀호강 했어요,1
마이클,"음악 넘 좋아요
배우 노래잘하네요.",1
마이클,무대를 압도하는.. 다시한번 더 봐야겠네요.,1
마이클,정말 시간이 가는줄 모르고 잘봤습니다~,1
마이클,일단 오프닝부터 발이 들썩입니다 ㄷㄷ 마이클 형님 그립습니다 ㅠㅠ,1
마이클,1.2편으로 나뉜지 모르고 엔딩에 이게 뭐지하고 봤네요..ㅋ,1
마이클,보고 싶어요 마이클 잭슨,1
마이클,배우와의 싱크로율이 좋아서 위화감없이 볼 수 있었어요,1
마이클,IMAX 사운드의 가치가 돋보이는 영화,1
마이클,"정말 진심 최고! 👍 👍 👍 
2편도 기대됩니다",1
마이클,"넘 쨈있어습니다
심장이 쿵쿵뛰고 감동이 그대로 전달되는 느낌이었습니다",1
마이클,재미있어여~~ 콘서트 보는 느낌이었어여,1
마이클,마이클 잭슨 음악을 듣는 것 만으로도 좋았어요!,1
마이클,뒤통수 맞은 느낌은 있지만 마이클 음악을 크게 들을 수 있었던 것만으로도 나에겐 즐거운 시간이었다.,1
마이클,마이클의 주옥같은 곡들이 주는 감동,1
마이클,"상영관내에 냉방 제대로 가동해요
보는 내내 더워서 손부채질에 의자와 닿는 등은 땀흐르고 영화에 집중을 못하겠습니다
끝날때되니 그때서야 가동하는듯 냉기가 도는데 약올리는것도 아니고
cgv영업안되나봄.",1
마이클,"즐겁게 봤습니다.
마이클책슨 음악을 큰 스크린으로 즐길 수 있어 좋았습니다.",1
마이클,IMAX 영화관에서 봐서 영상미와 사운드를 심오하게 느낄수 있었고 잘 만든 영화 재미있게 봤어요,1
마이클,배우가 일체감이 상당했고 전성기 이후 죽음에 이르기까지의 과정이 없는게 좀 아쉬움,1
마이클,"마이클잭슨 공연을 봤어요..최곱니다~~
재관람하겠어요..",1
마이클,그런대로 잘 봤어요! 시간이 금방 가긴 했어요,1
마이클,황제의 귀환!!!!,1
마이클,마이클 잭슨이 전 세계를 뒤흔든 전설이 되기까지 눈부신 성장기를 그려낸 영화로 제대로 눈 호강 귀 호강하고 왔습니다,1
마이클,"스토리는 아쉽고 러닝 타임도 짧았지만
배우의 싱크로율 덕분에 몰입감있게 봤습니다",1
마이클,마이클 잭슨이 홀로서기하는 이야기로 아역배우도 좋았고 마이클 잭슨의 조카인 자파 잭슨의 성인연기도 좋았습니다,1
마이클,마이클 너무 재밌어요,1
마이클,"유년시절에 아버지의 강압적인 훈육이나 폭행은 어떻게든
정당화 할수 없는 것인데 외롭고 힘든시기를 잘 극복하고
성장한 것은 잘 표현한 것 같네요. 그러나 일상적인 삶은 
누리지 못한 점이 고뇌로 남은 듯",1
마이클,팝의 황제의 귀환 좋아요,1
마이클,좋구요 좋아요 좋았어요 ❤️,1
마이클,배우섭외가 대박인듯!!,1
마이클,"노래도 신나고, 배우 연기력 등 너무 좋게 관람하고 나왔어요! ㅎㅎ",1
마이클,마이클 마이클 마이클,1
마이클,"오랜만에 마이클
감동입니다",1
마이클,마이클을 더 이해할 수 있었다,1
마이클,보헤미안까지는 아님..내용이 별로 없음,1
마이클,마이클 잭슨 콘서트 본 느낌. 영화 본 후 계속 마이클 잭슨 찾아보게 됨.,1
마이클,"Michael, you are the best!!",1
마이클,앉아서 듣기 힘든 곡들과 애절한 가족사.,1
마이클,자파잭슨이 진짜 노력 많이 했고 잘했다는건 인정. 허나 마잭의 전기영화로서는 좋은 평을 할 수가 없다,0
마이클,마이클 잭슨에 대해 새롭게 알게 되었고 감동적이었습니다.,1
마이클,"전설은 영원하다,는 것은 다시금 느끼며 그 전설의 삶을 드러다보는 기분이었어요. 2편이 나온다면? 고민않고 볼 겁니다.",1
마이클,"잘만든 영화~
다 좋고 그 시절 추억 돋고 나같은 몸치도 움찔대는 그래서 옆사람 피해주지 않으려 혼자 대낮에 평일관람했음~
우리의 슈퍼스타 영원하라!!!",1
마이클,화려한성공담까지만 담고 결말없는게 아쉽,0
마이클,즐거운 시간 이었네요,1
마이클,재미있게 잘 봤습니다.,1
마이클,그냥 마이클이 그립네요!! 공연영상만보더라도 돈은 안아까워요,1
마이클,재미있는 영화입니다,1
마이클,마이클의 환생? 알고보니 조카,1
마이클,스토리가 너무 평이합니다,1
마이클,마이클 잭슨이 다시 살아온거 같네요..,1
마이클,"않아있는 내내 어깨가 들썩이고 다리를 가만 둘수 없었는데
MJ의 인생사보다 음악과 눈에 즐거움이 더한 영화라 
많이 아쉅..그래도 보는내내 신은 난다",1
마이클,••••!!!!????,0
마이클,마이클의 바이오픽 영화 관람하고 왔어요! 친조카가 연기했다고 하니 더 생동감있고 실사에 가까운 연기였던거 같아용 잘 봤습니당,1
마이클,"2_부가 나올듯 하네요
자신이 만족한 삶을 살기가 쉽지 않네요
그래도 마이클의 재능은 부럽네요",1
마이클,우와 마지막 콘서트하는 장면 마이클이 돌아온줄...그리구 제가 순간적으로 콘서트에 있는 느낌이였습니다ㅋ돌입감이최고ㅋ도파민 터졌어요,1
마이클,외로움이 묻어나는 영화,1
마이클,지루함이 있었지만 음악이 주는 감동이 있네요,1
마이클,이거 싱크로율 맞아?? 처음에는 몰랐는데 보면볼수록 마이클 을 보는거같아 기분 좋앗습니다 ㅎㅎ,1
마이클,세상에나! 우리 엄마같은 아버지가 있었네! 마이클은...,1
마이클,둘리 마이클이 더 재밌노,0
마이클,두번째 관람이에요 ^^ 영화보고 마이클잭슨 더 팬이 됐어요 엉덩이 넘 들썩거리고 정말 콘서트에 앉아있는 느낌으로 노래도 입모양으로 따라부르고 ㅎㅎ 넘 멋지고 노래 다 좋음요 ㅠ,1
마이클,정말 재밌었습니다.,1
마이클,"처음 빌리진 들었을 때의 충격을 떠올리며...
그 시간으로의 시간여행",1
마이클,모호하게 끝나길래 엥 싶었는데 2편이 나온다라,1
마이클,재미있게 잘 봤습니다.,1
마이클,"20세기 최고 히트곡 빌리 진 !!! 영원한 팝의 황제 마이클 잭슨
R.I.P.",1
마이클,배우분 진짜마이클 잭슨인줄알았어요 ㅎㅎ 대박임,1
마이클,영화의 배경은 찝찝하지만 마이클의 역사를 따라가는 것만으로도 가치가 있다,1
마이클,너무 마음이 따틋한 천재 뮤지션,1
마이클,"황제의 외로움이 눈물을 흐르게
했다
그립다 그가!",1
마이클,마이클 노래를 좋아했고 추억하며 향수를 느끼고 싶은 분에게는 강추합니다. 그시절 노래에 취해서 몰입하며 봤네요.,1
마이클,"오랫만에 좋은 음악을 들었네요.
마이클 잭슨은 역시 넘사벽이네요!",1
마이클,재미있게 잘 봤습니다.,1
마이클,역시 마이클은 영원한 팝의 황제,1
마이클,마이클 노래나 율동을 넘 좋아하는 사람으로서 보는 내내 안타까움과 슬픔등등 여러 감정을 느끼며 노래도 듣고 즐기며 영화를 봤어요.,1
마이클,다음편을 예고하는 마무리는 맘에 안듦 ㅠ 1편으로 못 끝냈나..,1
마이클,공연씬이 좀부족해서 아쉬움. 스토리와 음악이 부드럽게 연결되었으면 굳이 2편까지..,1
마이클,아이맥스 시원한 사운드 그리운 마음. 솔직히 자파의 외모는 ...ㅜㅠ,1
마이클,우리들의영웅 마이클잭슨 일생일대기 뮤직 노래 너무 좋았어요 우리의우상 지금은 우리 곁에 없지만 사랑합니다,1
마이클,마이클 잭슨이라는 거대한 인물을 담기엔 그릇이 너무 작다,0
마이클,마이클 꼭 보고싶었어요~,1
마이클,마이클의 모든 노래 다 좋아요 역시 극장에서 봐야하는 영화예요 너무 신나고 마이클의 인생을 전부는 아니지만 조금은 알수 있어 좋았어요 2편 기대해요,1
마이클,아직 2부가 남았다!!,1
마이클,"오해가 많았다... 영화를보는내내 참 순수했구나 하는 생각이 들더라.. 한국영화들은 너무 과장하고 사실에 근거한다고 하지만 픽션과 거짓이 정말 많던데, 헐리우드도 그런가 의심해보기도...",1
마이클,"다른 건 모르겠고, 춤과 외모만큼은 확실하다",1
마이클,마이클 잭슨 좋아하니 재밌었어요.,1
마이클,"2026년 현재까지도, 그 누구도 따라할 수 없는 마이클잭슨만의 매력! 포에버 가즈아~~",1
마이클,다 아는 내용이지만 재밌네요.,1
마이클,"마이클의 어린 시절부터 잭슨 파이브, 그리고 성공하기까지를 잘 보여주었고 빌리진, 스릴러 등 좋은 곡을 댄스와 잘 감상했네요.",1
마이클,재밌게 잘 봤습니다!!,1
마이클,마이클!!문워크가 정말 이렇게 멋질줄 몰랐어요,1
마이클,너무 엄청난 가수고 너무 좋은 음악들이 많아 영화 감상내내 빠져 감상할수있었고 특히나 아역배우가 넘 찰떡 배역이었네요. 성인 역에는 잭슨 조카라 기대가 많이 되긴했으나 솔직히 좀 아쉬운 감이 있었네요.;,1
마이클,마이클 잭슨이 왜 팝의 황제였는지 알 것 같음,1
마이클,너무너무 재미있게 봤어요,1
마이클,청소년 시절 좋아하기 시작해서 쭉~~좋아했던 마이클 잭슨 영화로 보니 더 친근함이 느껴져서 좋았어요. 영화 보고 집으로 돌아오는 길 흥얼흥얼 노래를 부르며 걷는 기분이 행복했습니다.,1
마이클,"마잭 팬이라면 꼭 보세요
그만한 가치가 있습니다
다만 작중 등장인물들이 너무 평면적이라 전기영화로 보기엔 아쉽긴합니다",1
마이클,너무 애절하고 슬프고 마이클이 다시 살아온 느낌으로 후속작이 너무 기대가 됩니다,1
마이클,"2시간이 금방 지나갔네요
역시 마이클잭슨~~~ 다음을 기대합니다",1
마이클,너무 재미 있었습니다.,1
마이클,장편에 뮤직비디오를 보고 왔습니다.,1
마이클,"노래가 너무 좋고, 시간 가는 줄 모르고 관람",1
마이클,가장 아쉬운점: 왜끊어요,1
마이클,"영화제목 수정 필요. 
마이클 ->잭슨가 막내아들
그냥 너무 답답함... 이후 먼가 더 있을 것 같은데 갑자기 자막 한줄로 끝이 나는.... 메인을 생략한 것 같은 찝찝함",0
마이클,"스토리는 별 거 없지만, 마이클의 히트곡을 들으면서 지난 시절을 떠 올릴 수 있어서 좋았네요",0
마이클,사실 마이클잭신을 잘 몰랐는데 정말 대단한 아티스트라는 생각이 드네요,1
마이클,"노래말고는 모든 면에서 기대만 못했다..

그냥 영화보는 내내, 속으로 노래만 흥얼거리다가 나왔다",0
마이클,"영화 자체나 배우의 연기는 흠잡을데 없다. 그러나 MJ가 지키고자 했던 가치, 그 투쟁에서 입은 깊은 상처들은 하나도 다루지 않았다. 어쩌겠나? 제작자가 존 브랑카인 것을.",0
마이클,"재미있고 더 자세히 알게 되었네요
노래도 좋습니다",1
마이클,음악이 좋았고 잘 알아보지 않고 갔는데 재밌었어요,1
마이클,그리운 마이클 !!!,1
마이클,귀호강 제대로 한 2시간입니다,1
마이클,음악도 연기도 너무 즐겁고 좋았습니다,1
마이클,너무 좋아요 ^^* 가슴이 벅찹니다,1
마이클,마이클잭슨을 인간적으로 이해할 수 있는 계기가 되었네요. 모처럼 즐거운시간 이었습니다.,1
마이클,재밌네요 꿀잼이에욯ㅎㅎ,1
마이클,재밌네요 꿀잼이에욯ㅎㅎ,1
마이클,"천재는 천재다!
근데 이렇게 끝난다고???엥?
마무리 찝찝 ㅠ",1
마이클,재밌어요 ! 재밌어요 !,1
마이클,음악은 하나로 통한다,1
마이클,2차 관람도 하고 싶을 정도로 재미있게 봣네요,1
마이클,"애매하다...

영화 시점 이후 그의 삶을 괴롭혔던 루머들을 좀 상세하게 이야기 해주고 풀어줬으면 좋으련만.",0
마이클,"유명한 곡만 알고 인물에 대해서는 몰랐던 마이클에 대해 알게 되서 좋았던 영화 
사실과 다르다해도 나는 완전 만족한 영화",1
마이클,마이클잭슨이 너무 그리운 날이었어요.,1
마이클,재미있어요!!!!^^*,1
마이클,"다큐가 아니라 영화니까 이정도 괜찮아요
마이클 잭슨 최고의 팝 아티스트!",1
마이클,"깊이있는 내용이 아니라 아쉬운 부분은 있지만 마이클 팬으로서 굉장히 높은 만족도를 준 작품이었습니다.
돈이 전혀 아깝지 않아요.
재관람 의사 있을 정도로 감동과 여운을 주는 영화입니다.",1
마이클,영화로 나와 기쁘지만 영화는 아쉽네요,1
마이클,대단하다는 말 밖에는..,1
마이클,"팝의 황제 마이클 잭슨, 그는 뮤직비디오 시대의 보는 음악, 퍼포먼스 엔터테인먼트, 팝뮤직 팬덤의 시대를 연 최고의 스타 히어로였다. 하지만 강렬한 빛 뒤에 가려진 가족사의 그늘을 비춘 최고의 음악영화!!",1
마이클,오랜만에다시들어서 좋았네요,1
마이클,오랫동안 잊고 지냈던 나의 어릴 적 영웅을 다시 만나다.,1
마이클,중고등학교시절 즐겨듣던 팝음악. 팝황제 마이클잭슨 회상할수 있어서 좋았습니다,1
마이클,배우 연기 싱크로율 만족합니다,1
마이클,"조금 아쉬움이 남았다고 할까요...
좀 더 다양한 무대가 나왔으면
좋았을텐데 하는....
아버지와의 갈등을 넘 부각시킨건
아닌가 싶네요",1
마이클,조아요 감사합니다 조아요 감사합니다,1
마이클,"극장에서 마이클잭슨의 ost를 들을 수 있다는 것, 그 하나로 굉장한 경험이었습니다 ㅎㅎ 스토리는 별로 없었지만 ost가 끝내줍니다~ 극장에서 봐야할 영화!",1
마이클,"영웅이다. 천재다. 타고났다. 우연히 되는건 없음.
결단력과 자의식이 있어야 가능.
시작은 아버지 계획으로 5형제가 팀을 만들고 공연하고...대형 소속사로 들어가면서 빛을 발한 마이클.
진정한 가수입니다.",1
마이클,재밌어서 2번본 영화 오랜만인데 너무 재밌게 봤어요 ㅎㅎ 마이클잭슨 노래 숨은명곡들 너무 많다는거 이 영화를 통해 알게되었답니다. 좋은 영화 만들어주셔서 감사해요~,1
마이클,가스라이팅하려는 아빠에 나는 어린애가 아니예요만 무한반복 얘기하는 마이클 내용이 너무 없다 노래로만 때우려 하는데 노래는 좋다 마이클이 겪은 고뇌와 억까는 하나도 안나오네 영화 별로였음,0
마이클,괜찮네요 괜찮네요 ㅎㅎ,1
마이클,"미이클 잭슨과 같은 시대를 살았단 것이 행복한 일이네요.
다시보고 싶은 영화
그기 생각 나는 영화
그립습니다",1
마이클,"부드럽고 꿋꿋하게 자신의 삶을 음악에 실어 살아낸 마이클이 넘 아름답고 고맙다
그는 네버랜드에서 잘 살고 있으리라~",1
마이클,마이클 잭슨의 영화가 나온다고 그래서 엄청 기대했어요. 스토리보다는 마이클 잭슨 음악을 듣는 게 너무 좋네요,1
마이클,마이클잭슨의 노래만으로 가치있는 영화,1
마이클,하든싱어 마이클 잭슨편,1
마이클,"배우가 첫 작품이라는게 안믿길정도
목소리 춤 대체 어케 했나 싶어요
재밌음!
2번까지 더 볼만한듯",1
마이클,아주재미있게봤습니다,1
마이클,재연인 퍼포먼스만 봐도 압도적인데 실제로 그 사람의 무대를 봤다면 졸도해도 이상하지 않았을 것이다,1
마이클,음악도 훌륭하고 무대와 춤도 황홀함,1
마이클,시간 가는줄 모르고 몰입하고 봤어요.꼭 다음편 기대되네요.마이클 잭슨 생애를 알아서 좋았어요.,1
마이클,지루해서 하품만 나오더라구요. 이렇게 재미없게 만드는 것도 능력이다. 존경한다!,0
마이클,조용히 음악 감상 시간 이었네요 영상미도 좋고,1
마이클,"마이클 영화 오늘 봤는데 진짜 실감있게 주인공이랑 실존인물이랑 싱크로율이랑 잘 맞은것 같아요
재밌게 잘 봤어요! good!",1
마이클,그야말로 파란만장했던 황제의 입체적 삶이 영화에서는 너무도 평면적입니다만 저는 콘서트 가는 기분으로 관람했습니다. 그의 인기가 절정일때는 너무 어렸으나 잔인할만큼 완벽한 그 업적은 영원할겁니다.,1
마이클,추억의 노래 잘 들었고 감회가 새롭네요,1
마이클,"""마이클 잭슨 영화 처음 봤는데... 진짜 왜 ‘레전드’라고 하는지 단번에 이해함. 온몸에 소름 돋았다.""
""처음으로 마이클 잭슨 무대 영상 제대로 봤는데, 시대를 앞서갔다는 말로도 감동했어요.",1
마이클,영화로 인해서 더 놀라워야 할 그의 서사가 대체로 다들 알고 있는 정도로만 표현되어 그닥 인상깊지 않았고 그저 멋진 무대만 릴레이로 보여준 채 끝난게 아닌가…전기보단 공연 본 느낌입니다 기대가 컸나봐요,1
마이클,집에서 계속 춤추는중,1
마이클,"음악도 넘 좋고 
끝까지 잼나게 봤어요!!",1
마이클,일반관에서 봤을 땐 스토리적인 아쉬움도 있고 뭔가 좀 밋밋했는데 스크린X로 보니 사운드가 빵빵해서 일반관에서의 아쉬움을 채워줘서 좋았음!ㅎ 이번 영화는 사운드가 빵빵한 곳에서 보는거 추천!,1
마이클,부평 cgv 12시타임 보신관객분중 몇분 매너가 꽝입니다 전화를 받지않나 환호하지않나 플레시터트리질않나 매너좀 지킵시다 불쾌합니다,1
마이클,"갑자기 끝난 느낌도 있지만
충분히 재미있는 영화였어요",1
마이클,"조금 지루할순있는데
막판20분정도가 그걸 다 해소해줍니다
왠지 모르겠는데 엄청난 감동이와요
마이클잭슨이 왜 황제인지 알것같아요",1
마이클,너무 유명하면 너무 힘든삶이군,1
마이클,너무나 빈약한 스토리를 혼신의 힘을다해 연기한 자파잭슨과 마이클의 노래 무대 영상이 커버함 이러고 2도 나오면 보겠지만서도,1
마이클,2D로 관람 후 자꾸 여운이 남아서 마이클 N차 관람하게되네요 ! 4DX로 보니 더욱 생동감있게 볼 수 있어서 즐거운 관람했어요 👍👍👍,1
마이클,너무 잘 봤어요 어렸을때 티비에서 본 빌리진이 생각나요,1
마이클,마이클잭슨이 그리워지는 영화,1
마이클,아주좋아요 신선하고도,1
마이클,"음악영화로선 호, 전기영화로선 불호. 근데 음악이 넘 신난다!!! 마이클 잭슨의 찬란한 시기를 다루고 있지만, 엔딩을 알고 있어 중간중간 슬픔이ㅠㅠ",1
마이클,"재미있게 보긴 봤는데, 뭔가가 부족하게 느끼는 마음은 나만의 생각인가?",1
마이클,"영화에 대한 기대보다는 마이클잭슨이 워낙 대단했어서 기대가 컸나봄. 진짜 MJ같은 인물은 다신 없겠지... 
조금 아쉬웠습니다.",1
마이클,마이클잭슨의 노래를 듣고 배우가 춤 재현을 하는 걸 보면서 그 자체로도 영화값을 한다는걸 느꼈습니다,1
마이클,마이클 잭슨을 재현한 주연 배우의 노력이 감동적,1
마이클,"노래 덕분에 시간 가는 줄 모르고 봤습니다
물론 연기, 스토리, 영상미, OST, 감독연출 모두 좋았고요",1
마이클,무난한 음악 전기영화. 노래와 춤들이 끝내 흥얼거린다.,1
마이클,"추억에 젖어드는 전설의 옛 히트곡들을 2시간여동안 감상할 수 있어서 너무 좋았다. 단, 스토리는 좀 생각해봐야할 것 같다.",1
마이클,"정말 너무 좋았어요
음악이 많이 나와 더 감동이었고 2탄 기다립니다
노래 찾아 들을려구요",1
마이클,"전기영화로서는 별로임
캐릭터를 입체적으로 그리지 않았고, 수익도 생전의 악인들이 먹을거고.
그럼에도 불구하고 영화를 통해 마이클이 오해받던 루머들 사이에서 자유로워지길 바람..",1
마이클,"넘 멋지네요
마이클이 없다는게 아쉬윘다는...
다시 봐야겠어여",1
